Zona,Quarter,horas,WPD_mean,WPD_p50,WPD_p90,WPD_PI_low90,WPD_PI_high90,E_free_kWh_m2,E_PI_low90,E_PI_high90,FNRR,coh,E_usable_kWh_m2,E_usable_PI_low90,E_usable_PI_high90
1,2028Q4,2208,0.427421457422261,0.368680052078756,0.877042814583201,0,9.8990164412624e+50,0.943746577988353,0,2.18570283023074e+51,0.0455862214588078,0.954413778541192,0.900724737483184,0,2.0860648969687e+51
2,2017Q1,2159,6.02274933467509,4.92783407328049,13.1488578088901,6.02274933467509,6.02274933467509,13.0031158135635,13.0031158135635,13.0031158135635,0.0873012870851129,0.912698712914887,11.8679270669226,11.8679270669226,11.8679270669226
2,2017Q2,2184,11.5446400820495,9.05207393130784,24.100795976258,11.5446400820495,11.5446400820495,25.2134939391961,25.2134939391961,25.2134939391961,0.0783083394268007,0.921691660573199,23.23906709767,23.23906709767,23.23906709767
2,2017Q3,2208,21.5456312897053,17.1722924575977,42.6444812925902,21.5456312897053,21.5456312897053,47.5727538876694,47.5727538876694,47.5727538876694,0.0829017327680614,0.917098267231939,43.6288901578331,43.6288901578331,43.6288901578331
2,2017Q4,2208,8.98742855719246,6.19323221875311,20.139313188057,8.98742855719246,8.98742855719246,19.844242254281,19.844242254281,19.844242254281,0.0619083267794032,0.938091673220597,18.6157184201133,18.6157184201133,18.6157184201133
2,2018Q1,2160,10.829196603376,6.62849097318375,27.4961442658912,10.829196603376,10.829196603376,23.3910646632921,23.3910646632921,23.3910646632921,0.0681971093860971,0.931802890613903,21.7958616677923,21.7958616677923,21.7958616677923
2,2018Q2,2184,11.2902962926605,8.96166636391424,24.4232428543709,11.2902962926605,11.2902962926605,24.6580071031705,24.6580071031705,24.6580071031705,0.0660753727215035,0.933924627278497,23.028720093259,23.028720093259,23.028720093259
2,2018Q3,2208,18.6871691558695,15.2498335302017,37.9824183714877,18.6871691558695,18.6871691558695,41.26126949616,41.26126949616,41.26126949616,0.058721495100213,0.941278504899787,38.8383460616126,38.8383460616126,38.8383460616126
2,2018Q4,2208,7.53689374729721,5.139940494235,16.9734242864488,7.53689374729721,7.53689374729721,16.6414613940322,16.6414613940322,16.6414613940322,0.0609693544809762,0.939030645519024,15.626842235218,15.626842235218,15.626842235218
2,2019Q1,2160,10.2691444587046,7.74303814390919,21.8907397211031,10.2691444587046,10.2691444587046,22.181352030802,22.181352030802,22.181352030802,0.0849426868505977,0.915057313149402,20.2972083913268,20.2972083913268,20.2972083913268
2,2019Q2,2184,11.8050573521922,4.68502562820469,32.5114969052238,11.8050573521922,11.8050573521922,25.7822452571878,25.7822452571878,25.7822452571878,0.057217261335638,0.942782738664362,24.3070557924877,24.3070557924877,24.3070557924877
2,2019Q3,2208,88.3298274307668,66.5036885380684,196.162422379157,88.3298274307668,88.3298274307668,195.032258967133,195.032258967133,195.032258967133,0.0265024850996913,0.973497514900309,189.863419429897,189.863419429897,189.863419429897
2,2019Q4,2208,29.1129737825924,16.4742773791459,71.4375800442284,29.1129737825924,29.1129737825924,64.2814461119641,64.2814461119641,64.2814461119641,0.0301321519353444,0.969867848064656,62.3445078110948,62.3445078110948,62.3445078110948
2,2020Q1,2184,38.6934993198125,16.8164117713622,107.563751858435,38.6934993198125,38.6934993198125,84.5066025144705,84.5066025144705,84.5066025144705,0.0238643203125029,0.976135679687497,82.4899098835438,82.4899098835438,82.4899098835438
2,2020Q2,2184,18.1438042430811,6.65225222552582,49.0393305722737,18.1438042430811,18.1438042430811,39.6260684668892,39.6260684668892,39.6260684668892,0.0487390806436059,0.951260919356394,37.6947303202925,37.6947303202925,37.6947303202925
2,2020Q3,2208,8.43350410285881,2.90012753113494,24.4250953499851,8.43350410285881,8.43350410285881,18.6211770591123,18.6211770591123,18.6211770591123,0.0795562130587783,0.920443786941222,17.1397467295923,17.1397467295923,17.1397467295923
2,2020Q4,2208,6.84654985562703,2.57117644857632,19.5212541742869,6.84654985562703,6.84654985562703,15.1171820812245,15.1171820812245,15.1171820812245,0.0761081565851138,0.923891843414886,13.966641220261,13.966641220261,13.966641220261
2,2021Q1,2160,4.37128974549012,1.06487882580533,12.3741233014871,4.37128974549012,4.37128974549012,9.44198585025865,9.44198585025865,9.44198585025865,0.0585372773648578,0.941462722635142,8.889277705667,8.889277705667,8.889277705667
2,2021Q2,2184,7.34840316652558,4.34938483572439,19.2480534228623,7.34840316652558,7.34840316652558,16.0489125156919,16.0489125156919,16.0489125156919,0.0506545414701329,0.949345458529867,15.2359622111152,15.2359622111152,15.2359622111152
2,2021Q3,2208,14.6100520954679,11.3378663152729,30.2084912301246,14.6100520954679,14.6100520954679,32.2589950267931,32.2589950267931,32.2589950267931,0.0731651170965797,0.92683488290342,29.8987618782398,29.8987618782398,29.8987618782398
2,2021Q4,2208,6.12085329059904,4.09823196406554,14.0821078196011,6.12085329059904,6.12085329059904,13.5148440656427,13.5148440656427,13.5148440656427,0.0849258672475991,0.915074132752401,12.3670842126519,12.3670842126519,12.3670842126519
2,2022Q1,2160,3.91578809409637,1.96613552711294,10.4177754267089,3.91578809409637,3.91578809409637,8.45810228324816,8.45810228324816,8.45810228324816,0.0520154304493335,0.947984569550666,8.01815045220052,8.01815045220052,8.01815045220052
2,2022Q2,2184,8.94186072108295,5.54654668054274,20.9919081151436,8.90643227589358,9.05782839901314,19.5290238148452,19.4516480905516,19.7822972234447,0.0316519261889461,0.968348073811054,18.9108925945155,18.8359659609361,19.1561494118804
2,2022Q3,2208,9.12677825852056,8.35831684733466,15.3695121886375,0.00123206459207709,9858501704.18519,20.1519263948134,0.00272039861930622,21767571762.8409,0.0434284526585329,0.956571547341467,19.276759413398,0.00260225591665534,20822239803.0471
2,2022Q4,2208,9.12677825852056,8.35831684733466,15.3695121886375,0,199710654326008,20.1519263948134,0,440961124751826,0.0434284526585329,0.956571547341467,19.276759413398,0,421810865421288
