Zona,Year,Q,YQ,horas_teo,horas_obs,coverage,WPD_p50,WPD_p90,WPD_mean,E_free,E_usable,FNRR,coh,E_free_lo,E_free_hi
2,2018,4,2018 Q4,2208,1102,0.499094202898551,3.60517358538823,10.8659584658248,5.46250486320734,12.0612107379618,7.44627088300166,0.382626583286117,0.617373416713883,,
2,2019,1,2019 Q1,2160,1080,0.5,3.60517358538823,15.4765849512578,6.73959936287911,14.5575346238189,7.9344949607456,0.454956133316471,0.545043866683529,,
2,2019,2,2019 Q2,2184,1050,0.480769230769231,3.60517358538823,16.1274270744077,7.6521490397776,16.7122935028743,8.98470668352834,0.462389367325131,0.537610632674869,,
2,2019,3,2019 Q3,2208,1052,0.476449275362319,3.60517358538823,133.542922093817,44.1283541486464,97.4354059602113,30.3559735099486,0.688450279333318,0.311549720666683,,
2,2019,4,2019 Q4,2208,1104,0.5,3.60517358538823,48.1208821916543,17.0936641088859,37.74281035242,14.8011997188524,0.607840550805635,0.392159449194365,,
2,2020,1,2020 Q1,2184,1091,0.499542124542125,3.60517358538823,71.1655766425661,21.7098316141349,47.4142722452707,16.9223578078374,0.643095696580574,0.356904303419426,,
2,2020,2,2020 Q2,2184,965,0.441849816849817,3.60517358538823,28.9474263189572,11.0766132515209,24.1913233413216,10.8678126874809,0.550755759238792,0.449244240761208,,
2,2020,3,2020 Q3,2208,780,0.353260869565217,3.60517358538823,23.0384991740688,7.89442111489765,17.430881821694,8.37200463638275,0.519702748144206,0.480297251855794,,
2,2020,4,2020 Q4,2208,807,0.365489130434783,3.60517358538823,9.15789137035617,5.04168499867051,11.1320404770645,7.33338819648602,0.341235938586901,0.658764061413099,,
2,2021,1,2021 Q1,2160,570,0.263888888888889,3.60517358538823,8.59202838131498,4.75615277872768,10.2732900020518,6.93924636010803,0.324535143199294,0.675464856800706,,
2,2021,2,2021 Q2,2184,809,0.370421245421245,3.60517358538823,12.9462970234505,5.73803553586296,12.5318696103247,7.26256956704132,0.420471981207188,0.579528018792812,,
2,2021,3,2021 Q3,2208,1087,0.492300724637681,3.60517358538823,23.5367590011256,9.31349008841604,20.5641861152226,9.81360304958519,0.522781840496927,0.477218159503073,,
2,2021,4,2021 Q4,2208,1085,0.491394927536232,3.60517358538823,9.9828462233499,4.9554807738407,10.9417015486403,6.97312954732998,0.362701539944988,0.637298460055012,,
2,2022,1,2022 Q1,2160,607,0.281018518518519,3.60517358538823,8.46967390526225,4.43783574859474,9.58572521696463,6.5117954372032,0.320677852763947,0.679322147236054,,
2,2022,2,2022 Q2,2184,511,0.233974358974359,3.60517358538823,13.1417750587475,5.36517539393708,11.7175430603586,6.75496489290233,0.423516955891979,0.576483044108021,,
2,2022,3,2022 Q3,2208,0,1,3.60517358538823,17.1507083117731,9.0233874759422,14.6614942984452,7.72438408870272,0.473151649383932,0.526848350616068,5.8984882847438,34.5559643701475
2,2022,4,2022 Q4,2208,0,1,3.60517358538823,7.37650200021586,5.11370495131928,16.1822521021048,11.627394431658,0.281472420631389,0.718527579368612,6.00369192424179,41.1534514215868
2,2023,1,2023 Q1,2160,0,1,3.60517358538823,6.88193106794756,4.91587657841196,16.9057461242406,12.5053095019154,0.260292363909069,0.73970763609093,6.19297964471822,43.5734257709439
2,2023,2,2023 Q2,2184,0,1,3.60517358538823,10.9280703447447,6.53433228913081,17.2374666673213,10.6195406402744,0.383926835350649,0.616073164649351,6.3053148334603,44.5292068889675
2,2023,3,2023 Q3,2208,0,1,3.60517358538823,17.348194700733,9.10238203152615,17.3870721294725,9.12627960498577,0.475111189680063,0.524888810319937,6.36107859522826,44.9286525908832
2,2023,4,2023 Q4,2208,0,1,3.60517358538823,7.43721427671368,5.13798986191841,17.4540497883718,12.4987479004464,0.28390556621574,0.71609443378426,6.3870653723262,45.1011154534384
2,2024,1,2024 Q1,2184,0,1,3.60517358538823,6.65096274508349,4.82348924926633,17.483937359254,13.1220329374046,0.249480670870784,0.750519329129216,6.39886515550286,45.1768032151149
2,2024,2,2024 Q2,2184,0,1,3.60517358538823,10.5625252222023,6.38811424011385,17.4972547232167,10.9166595108186,0.37609301096054,0.62390698903946,6.4041633922605,45.2102757825693
2,2024,3,2024 Q3,2208,0,1,3.60517358538823,15.2576480009804,8.26616335162509,17.5031848524077,9.58576727691148,0.452341539111787,0.547658460888213,6.40653068710371,45.2251307860646
2,2024,4,2024 Q4,2208,0,1,3.60517358538823,6.50827348114383,4.76641354369047,17.5058247351111,13.2611499401694,0.242472140511509,0.757527859488491,6.40758611363901,45.2317337757429
2,2025,1,2025 Q1,2160,0,1,3.60517358538823,5.95128319665311,4.54361742989418,17.5069997660168,13.7892536800124,0.212357693247989,0.787642306752011,6.4080562068743,45.2346708467889
2,2025,2,2025 Q2,2184,0,1,3.60517358538823,9.52428464967082,5.97281801110126,17.5075227508647,11.3596935461121,0.351153575079545,0.648846424920455,6.40826549925986,45.2359776938333
2,2025,3,2025 Q3,2208,0,1,3.60517358538823,14.5121504991521,7.96796435089376,17.5077555159663,9.75243291829863,0.442964981467506,0.557035018532494,6.40835866148712,45.236559255626
2,2025,4,2025 Q4,2208,0,1,3.60517358538823,6.15156647003556,4.62373073924716,17.507859111661,13.5908258194733,0.223729998465589,0.776270001534411,6.40840012722224,45.236818073368
2,2026,1,2026 Q1,2160,0,1,3.60517358538823,5.55267331399037,4.38417347682909,17.5079052182885,14.2231563287652,0.18761518574433,0.812384814255671,6.40841858257886,45.2369332605814
2,2026,2,2026 Q2,2184,0,1,3.60517358538823,8.91367557570631,5.72857438151546,17.5079257386039,11.6559499195768,0.334247237873753,0.665752762126247,6.40842679645596,45.2369845254518
2,2026,3,2026 Q3,2208,0,1,3.60517358538823,13.2627929853499,7.46822134537291,17.5079348714108,10.0606669493055,0.425365297323907,0.574634702676093,6.40843045215728,45.2370073413642
2,2026,4,2026 Q4,2208,0,1,3.60517358538823,5.58212943564454,4.39595592549075,17.5079389360717,14.1893292470343,0.18954884987633,0.81045115012367,6.40843207917303,45.2370174958254
2,2027,1,2027 Q1,2160,0,1,3.60517358538823,5.0637473953614,4.1886031093775,17.5079407450955,14.8351373626803,0.152662350263205,0.847337649736795,6.40843280329575,45.2370220151798
2,2027,2,2027 Q2,2184,0,1,3.60517358538823,8.17778233642364,5.4342170858024,17.5079415502221,12.0615112938488,0.31108341553175,0.68891658446825,6.40843312557496,45.237024026569
2,2027,3,2027 Q3,2208,0,1,3.60517358538823,12.3705348717305,7.11131809992513,17.5079419085529,10.3113129644669,0.411049395849912,0.588950604150088,6.40843326900902,45.2370249217605
2,2027,4,2027 Q4,2208,0,1,3.60517358538823,5.16731280368818,4.23002927270821,17.5079420680321,14.6970405884818,0.160550078851514,0.839449921148486,6.40843333284598,45.2370253201756
2,2028,1,2028 Q1,2184,0,1,3.60517358538823,4.66577138622038,4.02941270572109,17.5079421390101,15.4157759252119,0.119498122462756,0.880501877537244,6.40843336125735,45.2370254974948
